Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3072019-01 ,0001,4501164908,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/10/02,2009/10/02,YES, , ,48 inv ,Isabelle.Tardif@pwc.ca
3072614-01 ,0102,4501275293,00010, ,0001, 15.000 , 3.000 ,Auth-ASN N/A ,2009/03/12,2009/04/01,N/A,2008/11/28, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00010, ,0002, 15.000 , 15.000 ,Not Authorized,2009/05/13,2009/05/25,N/A,2009/02/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00020, ,0001, 30.000 , 30.000 ,Not Authorized,2009/06/13,2009/06/13,N/A,2009/02/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00030, ,0001, 30.000 , 30.000 ,Not Authorized,2009/07/13,2009/07/13,N/A,2009/03/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00040, ,0001, 30.000 , 30.000 ,Not Authorized,2009/08/13,2009/08/13,N/A,2009/04/07, ,48 inv ,Christine.Meunier@pwc.ca
3072615-01 ,0102,4501202188,00020, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2008/12/15,2009/04/10,N/A,2008/10/29, ,48 inv ,Christine.Meunier@pwc.ca
3072615-01 ,0102,4501202188,00030, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2008/12/15,2009/04/10,N/A,2008/11/28, ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00030, ,0001, 1.000 , 1.000 ,Not Authorized,2009/04/27,2009/06/30,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00040, ,0001, 1.000 , 1.000 ,Not Authorized,2010/11/26,2010/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00070, ,0001, 1.000 , 1.000 ,Not Authorized,2010/11/26,2010/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501240483,00010, ,0001, 6.000 , 6.000 ,Not Auth - ASN,2009/04/20,2009/05/29,YES,2009/04/30, ,0 castings en main ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0011, 4.000 , 4.000 ,181410767 ,2009/04/03,2009/04/03,YES, , ,LV* ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0014, 8.000 , 8.000 ,Not Auth - ASN,2009/04/11,2009/04/11,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0016, 2.000 , 2.000 ,Not Auth - ASN,2009/04/27,2009/04/27,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0015, 10.000 , 10.000 ,Not Auth - ASN,2009/04/28,2009/04/28,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0018, 2.000 , 2.000 ,Not Auth - ASN,2009/05/14,2009/05/14,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0019, 6.000 , 6.000 ,Not Auth - ASN,2009/05/16,2009/05/16,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0020, 4.000 , 4.000 ,Not Auth - ASN,2009/06/07,2009/06/07,YES, , ,wip ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0021, 4.000 , 4.000 ,Not Auth - ASN,2009/06/15,2009/06/15,YES, , ,wip ,Isabelle.Tardif@pwc.ca
30C5136-01 ,0022,4501239853,00010, ,0002, 16.000 , 16.000 ,Not Auth - ASN,2009/06/07,2009/06/07,YES, , ,16 wip ,Isabelle.Tardif@pwc.ca
30C5410-01 ,0102,4501195565,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/02/28,2009/05/29,N/A,2008/09/25, ,16 wip ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0008, 7.000 , 7.000 ,Not Auth - ASN,2010/03/24,2010/03/24,YES, , ,7 SUR FEUILLE DE REBUT; MATL PWC ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/04/22,2010/04/22,YES, , ,1 sur feuille de rebut; multus ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0009, 5.000 , 5.000 ,181411760 ,2009/04/02,2009/04/02,YES, , ,LV* ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0012, 5.000 , 5.000 ,Not Auth - ASN,2009/04/23,2009/04/23,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0011, 5.000 , 5.000 ,Not Auth - ASN,2009/05/14,2009/05/14,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0013, 2.000 , 2.000 ,Not Auth - ASN,2009/05/26,2009/05/26,YES, , ,wip ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0014, 5.000 , 5.000 ,Not Auth - ASN,2009/06/18,2009/06/18,YES,2009/06/18, ,wip ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0020, 3.000 , 3.000 ,Not Auth - ASN,2009/08/13,2009/08/13,YES, , , ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0015, 5.000 , 5.000 ,Not Auth - ASN,2009/09/17,2009/09/17,YES, , ,wip ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0016, 40.000 , 40.000 ,Not Auth - ASN,2009/10/13,2009/10/13,YES, , ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/03/25,2009/05/29,N/A,2009/03/25, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00040, ,0001, 20.000 , 20.000 ,Not Authorized,2009/04/22,2009/05/29,N/A,2009/04/22, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00050, ,0001, 20.000 , 20.000 ,Not Authorized,2009/05/12,2009/05/29,N/A,2009/05/13, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00060, ,0001, 11.000 , 11.000 ,Not Authorized,2009/06/03,2009/06/03,N/A, , ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/03/25,2009/05/29,N/A,2009/03/25, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00040, ,0001, 20.000 , 20.000 ,Not Authorized,2009/04/22,2009/05/29,N/A,2009/04/22, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00050, ,0001, 20.000 , 20.000 ,Not Authorized,2009/05/12,2009/05/29,N/A,2009/05/13, ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00060, ,0001, 11.000 , 11.000 ,Not Authorized,2009/06/03,2009/06/03,N/A, , ,manque 35 ; wip 60 ,Christine.Meunier@pwc.ca
30L0923-01 ,0001,4501228592,00010, ,0001, 2.000 , 2.000 ,Not Authorized,2009/11/12,2009/11/12,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0004, 1.000 , 1.000 ,<== Ship ,2009/04/06,2009/04/06,YES, , ,15 en wip ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0005, 1.000 , 1.000 ,<== Ship ,2009/04/06,2009/04/06,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2009/11/12,2009/11/12,YES, , ,NEW ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0014, 5.000 , 5.000 ,<== Ship ,2009/04/06,2009/04/30,YES, , ,en wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0007, 2.000 , 2.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0009, 4.000 , 4.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0013, 11.000 , 11.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0936-01 ,0001,4501219155,00010,K,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES, , ,3 en wip ,Isabelle.Tardif@pwc.ca
30L0936-01 ,0001,4501275654,00010, ,0001, 2.000 , 2.000 ,181413633 ,2009/04/07,2009/04/07,YES, , ,LV* ,Christine.Meunier@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES, , ,10 en wip ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0005, 3.000 , 3.000 ,Not Auth - ASN,2009/11/12,2009/11/12,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/04/15,2010/04/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0014, 10.000 , 10.000 ,Not Auth - ASN,2010/04/15,2010/04/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2009/11/12,2009/11/12,YES, , ,NEW ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/23,YES, , ,14 en wip ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/04/09,2009/04/23,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0005, 1.000 , 1.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0012, 12.000 , 12.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Isabelle.Tardif@pwc.ca
30L1073-01 ,0001,4501228596,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2009/11/12,2009/11/12,YES, , , NEW ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0002, 3.000 , 3.000 ,<== Ship ,2009/04/07,2009/04/07,YES, , ,LV* ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , , ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0006, 2.000 , 2.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , , ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0008, 4.000 , 4.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , , ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0013, 14.000 , 14.000 ,Not Auth - ASN,2010/03/15,2010/03/15,YES, , , ,Christine.Meunier@pwc.ca
30P1003-01 ,0001,4501001351,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/05/08,2009/05/08,YES,2009/03/31, ,SSON 134692008-018 ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501196298,00010, ,0004, 2.000 , 2.000 ,<== Ship ,2008/12/02,2009/04/10,YES,2009/03/31, ,2 rebuts ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501196298,00010, ,0002, 16.000 , 16.000 ,<== Ship ,2008/12/02,2009/05/18,NO ,2009/03/31, ,16 castings ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501239988,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/03/03,2009/05/18,NO ,2009/04/30, ,32 castings ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501259682,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/06/19,2009/06/19,YES,2009/12/17, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501281393,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2010/05/28, ,*) 0 castings ,Isabelle.Tardif@pwc.ca
30P1013-01 ,0022,4501269146,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/09/08,2009/09/08,YES, , ,48 castings ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501235573,00010, ,0001, 3.000 , 3.000 ,Not Auth - ASN,2009/09/23,2009/09/23,YES, , ,2 inv + SSON ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501235573,00030, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/10/02,2009/10/02,YES, , , ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501277206,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/10/02,2009/10/02,YES, , ,48 castings ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501188538,00010, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2009/04/10,2009/04/10,YES,2011/05/05, ,2 inv ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501188538,00010, ,0003, 4.000 , 4.000 ,Not Auth - ASN,2009/12/31,2009/12/31,YES, , ,3 SSON et retouche ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501239992,00010, ,0001, 16.000 , 16.000 ,<== Ship ,2009/04/08,2009/04/08,YES,2009/06/05, ,inv ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501239992,00010, ,0002, 16.000 , 16.000 ,Not Auth - ASN,2009/06/01,2009/06/01,YES,2009/08/10, ,16 castings wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259682,00020, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/06/19,2009/06/19,YES,2010/02/11, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259728,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES,2010/12/03, ,32 castings wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501281393,00020, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2010/08/12, ,*) 0 castings ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501245418,00010, ,0001, 40.000 , 40.000 ,<== Ship ,2009/04/07,2009/04/07,YES,2009/04/27, ,40 wip ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501281402,00010, ,0001, 40.000 , 40.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2010/01/14, ,*) 0 casting ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501165376,00020, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/10/22,2009/10/22,YES,2010/05/20, ,SSON ? ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501239994,00010, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/09/23,2009/09/23,YES,2009/09/23, ,SSON ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501255264,00010, ,0001, 21.000 , 21.000 ,Not Auth - ASN,2009/04/09,2009/04/09,YES,2009/04/09, ,18 inv ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501281404,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2009/10/22, ,*) 0 casting ,Isabelle.Tardif@pwc.ca
30P1427-01 ,0022,4501269168,00010, ,0001, 46.000 , 46.000 ,Not Auth - ASN,2009/09/08,2009/09/08,YES, , ,46 castings ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0272, 12.000 , 12.000 ,181413456 ,2009/04/06,2009/04/07,YES,2009/05/19, ,LV* ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0274, 6.000 , 6.000 ,Not Auth - ASN,2009/06/01,2009/06/01,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0276, 12.000 , 12.000 ,Not Auth - ASN,2009/08/10,2009/08/10,YES,2009/08/10, ,inv ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0275, 6.000 , 6.000 ,Not Auth - ASN,2009/09/23,2009/09/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0278, 6.000 , 6.000 ,Not Auth - ASN,2009/09/25,2009/09/25,YES,2009/09/23, ,inv ,Isabelle.Tardif@pwc.ca
30P1516-01 ,0022,4501246505,00010, ,0001, 49.000 , 49.000 ,181411642 ,2009/03/31,2009/04/02,YES,2009/03/23, ,LV* ,Isabelle.Tardif@pwc.ca
30P1516-01 ,0022,4501246505,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/06/01,2009/06/01,YES,2009/09/23, , ,Isabelle.Tardif@pwc.ca
30P1516-01 ,0022,4501277232,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/09/23,2009/09/23,YES,2009/09/23, ,0 castings ,Isabelle.Tardif@pwc.ca
30P1944-01 ,0001,5500038850,00010,K,0041, 5.000 , 5.000 ,Not Auth - ASN,2009/09/22,2009/09/22,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1944-01 ,0001,5500038850,00010,K,0042, 3.000 , 3.000 ,Not Auth - ASN,2009/11/12,2009/11/12,YES,2009/11/12, ,inv ,Isabelle.Tardif@pwc.ca
30P1944-01 ,0001,5500038850,00010,K,0040, 3.000 , 3.000 ,Not Auth - ASN,2009/11/25,2009/11/25,YES,2009/11/25, ,inv ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,4501001309,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/06/04,2010/06/04,YES, , ,sson REJETÉ ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,4501059477,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2011/01/04,2011/01/04,YES, , ,LE REBUT PLUS BAS ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,4501113464,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2011/06/06,2011/06/06,YES, , ,2 rebuts ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,3500008437,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/07/02,2009/07/02,YES, , ,rwk ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501235582,00020, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/10/01,2009/10/01,YES, , ,2 sous SSON ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501259592,00010, ,0001, 24.000 , 24.000 ,Not Auth - ASN,2009/04/16,2009/04/16,YES,2009/05/03, ,24 castings ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501116261,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/02/15,2009/04/09,YES, , ,mag. 2 wip dont 1 scrap et 1 SSON ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501133613,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/01/15,2009/06/18,YES, , ,mag. 0 casting en main ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2008/11/27,2009/04/09,YES, , ,mag. SSON ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0002, 16.000 , 16.000 ,Not Authorized,2009/04/10,2009/04/24,YES, , ,mag wip substantiation ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0003, 20.000 , 20.000 ,Not Authorized,2009/04/27,2009/06/26,YES, , ,mag 20 castings ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00020, ,0001, 40.000 , 40.000 ,Not Authorized,2009/05/01,2009/07/17,YES, , ,mag. 40 casting en main ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00010, ,0002, 16.000 , 16.000 ,Auth-ASN N/A ,2008/12/05,2009/04/24,YES, , ,mag attente de substantiation ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00010, ,0003, 40.000 , 40.000 ,Auth-ASN N/A ,2008/12/05,2009/07/17,YES, , ,mag 40 castings ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2009/02/15,2009/07/24,YES, , ,mag. 0 casting en main ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00040, ,0001, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,retour pourquoi ? ,Isabelle.Tardif@pwc.ca
3105774-01 ,0001,4501196494,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/02/01,2009/04/10,YES, , ,MG TNM ,Isabelle.Tardif@pwc.ca
3105983-02 ,0001,4501287486,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2009/05/28,2009/05/28,YES,2009/05/27, , ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501092782,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2009/12/31,2009/12/31,YES, , ,rebut ,Isabelle.Tardif@pwc.ca
