Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3071981-01 ,0001,3500008660,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , ,1 rework pas de po ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501106433,00010, ,0006, 5.000 , 5.000 ,Not Auth - ASN,2009/12/31,2009/12/31,YES,2009/12/09, ,LV* 5 LIVRÉES LE 11 JUILLET ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501172447,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , , directives ? ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501246147,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/07/22,2009/07/22,YES, , ,nouvelle commande ? ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501277822,00010, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/09/30,2009/09/30,YES,2009/09/30, ,wip nouvelles pièces ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501308091,00010, ,0001, 40.000 , 40.000 ,Not Auth - ASN,2009/08/11,2009/08/11,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501308091,00010, ,0002, 25.000 , 25.000 ,Not Auth - ASN,2009/10/01,2009/10/01,YES, , ,to plan ,Isabelle.Tardif@pwc.ca
3071981-01 ,0001,4501308091,00010, ,0003, 35.000 , 35.000 ,Not Auth - ASN,2009/10/25,2009/11/20,NO ,2009/11/02, ,to plan ,Isabelle.Tardif@pwc.ca
3072019-01 ,0001,4501164908,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/11/06,2009/11/06,YES,2009/10/23, ,48 inv ,Isabelle.Tardif@pwc.ca
3072614-01 ,0001,4501323816,00010, ,0001, 267.000 , 267.000 ,Not Auth - ASN,2009/11/02,2009/11/02,YES,2009/07/17, , ,Christine.Meunier@pwc.ca
3072614-01 ,0001,4501323816,00010, ,0002, 45.000 , 45.000 ,Not Auth - ASN,2009/11/11,2009/11/11,YES, , , ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00020, ,0001, 30.000 , 21.000 ,Auth-ASN N/A ,2009/06/13,2009/06/17,N/A,2009/02/04, , ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00030, ,0001, 30.000 , 30.000 ,Auth-ASN N/A ,2009/07/13,2009/07/13,N/A,2009/03/04, , ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00040, ,0001, 30.000 , 30.000 ,Not Authorized,2009/08/13,2009/08/13,N/A,2009/04/07, , ,Christine.Meunier@pwc.ca
3072615-01 ,0102,4501202188,00030, ,0001, 20.000 , 2.000 ,Auth-ASN N/A ,2009/06/09,2009/06/09,N/A,2008/11/28, , ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00070, ,0001, 1.000 , 1.000 ,Not Authorized,2009/10/02,2009/10/02,N/A,2009/06/30, , ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00080, ,0001, 1.000 , 1.000 ,Not Authorized,2009/09/17,2009/10/02,N/A,2009/04/27, , ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00090, ,0001, 1.000 , 1.000 ,Not Authorized,2009/09/17,2009/10/02,N/A,2009/06/26, , ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501296654,00010, ,0001, 1.000 , 1.000 ,Not Authorized,2009/10/02,2009/10/02,N/A,2009/07/03, , ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501296654,00020, ,0001, 1.000 , 1.000 ,Not Authorized,2009/10/02,2009/10/02,N/A,2009/07/22, , ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501294822,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/07/03,2009/07/14,N/A,2009/07/03, , ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501294822,00020, ,0001, 1.000 , 1.000 ,Not Authorized,2009/07/22,2009/07/22,N/A, , , ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501299718,00010, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/06/16,2009/07/14,N/A,2009/04/01, , ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501289436,00010, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES, , ,inv ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501289436,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/08/10,2009/08/10,YES, , ,inv + WIP split ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501307425,00010, ,0001, 8.000 , 8.000 ,Not Auth - ASN,2009/08/17,2009/08/17,YES,2009/08/13, ,8 castings ,Christine.Meunier@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0018, 2.000 , 2.000 ,Not Auth - ASN,2009/09/09,2009/09/09,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0019, 5.000 , 5.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0020, 5.000 , 5.000 ,Not Auth - ASN,2009/10/06,2009/10/06,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0021, 4.000 , 4.000 ,Not Auth - ASN,2009/10/13,2009/10/13,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C5136-01 ,0022,4501239853,00010, ,0002, 6.000 , 6.000 ,Not Auth - ASN,2010/01/05,2010/01/05,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C5136-01 ,0022,4501239853,00010, ,0003, 10.000 , 10.000 ,Not Auth - ASN,2010/02/22,2010/02/22,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0008, 7.000 , 7.000 ,Not Auth - ASN,2010/08/06,2010/08/06,YES,2010/06/22, ,FEUILLE DE REBUT fait; MATL PWC ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/09/08,2010/09/08,YES,2010/08/10, ,1 sur feuille de rebut; multus ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0011, 4.000 , 4.000 ,Not Auth - ASN,2009/09/09,2009/09/09,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0013, 3.000 , 3.000 ,Not Auth - ASN,2009/10/06,2009/10/06,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0014, 5.000 , 5.000 ,Not Auth - ASN,2009/10/14,2009/10/14,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0020, 3.000 , 3.000 ,Not Auth - ASN,2009/11/26,2009/11/26,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0015, 5.000 , 5.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0016, 40.000 , 40.000 ,Not Auth - ASN,2010/01/07,2010/01/07,YES, , ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00050, ,0001, 20.000 , 1.000 ,Auth-ASN N/A ,2009/05/12,2009/07/03,N/A,2009/05/13, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00060, ,0001, 1.000 , 1.000 ,Auth-ASN N/A ,2009/06/03,2009/07/03,N/A,2009/05/13, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/03/25,2009/10/30,N/A,2009/03/25, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00040, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/04/22,2009/10/30,N/A,2009/04/22, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00050, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/05/12,2009/10/30,N/A,2009/05/13, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00060, ,0001, 11.000 , 11.000 ,Auth-ASN N/A ,2009/06/03,2009/10/30,N/A,2009/06/03, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30L0923-01 ,0001,4501228592,00010, ,0001, 2.000 , 2.000 ,Not Authorized,2010/03/25,2010/03/25,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2010/02/12,2010/02/12,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/04/12,2010/04/12,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/26,2010/04/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES, , ,wip ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/05/26,2010/05/26,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/06/02,2010/06/02,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2010/06/10,2010/06/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/04/12,2010/04/12,YES,2010/03/25, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0007, 2.000 , 2.000 ,Not Auth - ASN,2010/04/26,2010/04/26,YES,2010/04/12, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/26, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0009, 4.000 , 4.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/03, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0013, 11.000 , 11.000 ,Not Auth - ASN,2010/06/03,2010/06/03,YES,2010/06/02, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0005, 3.000 , 3.000 ,Not Auth - ASN,2010/01/28,2010/01/28,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2010/04/01,2010/04/01,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/04/12,2010/04/12,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/04/26,2010/04/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/05/26,2010/05/26,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/06/02,2010/06/02,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/06/10,2010/06/10,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0014, 10.000 , 10.000 ,Not Auth - ASN,2010/06/14,2010/06/14,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/03/25,2010/03/25,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2010/01/28,2010/01/28,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2010/04/12,2010/04/12,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/04/26,2010/04/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/05/26,2010/05/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0012, 12.000 , 12.000 ,Not Auth - ASN,2010/06/02,2010/06/02,YES, , ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L1073-01 ,0001,4501228596,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/03/25,2010/03/25,YES, , ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2010/01/28,2010/01/28,YES, , ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0006, 2.000 , 2.000 ,Not Auth - ASN,2010/04/12,2010/04/12,YES, , ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0008, 4.000 , 4.000 ,Not Auth - ASN,2010/04/26,2010/04/26,YES, , ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0013, 14.000 , 14.000 ,Not Auth - ASN,2010/05/26,2010/05/26,YES, , ,wip S1.0 ,Christine.Meunier@pwc.ca
30P1003-01 ,0001,4501001351,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/12/17,2009/12/17,YES,2011/04/25, ,SSON 134692008-018 ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501239988,00010, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES,2010/06/07, ,*) wip 30117 splits ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501259682,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES,2010/06/07, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501281393,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/09/20,2009/09/20,YES,2010/12/21, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1013-01 ,0022,4501269146,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/02/16,2010/02/16,YES, , ,48 inv ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501235573,00010, ,0001, 3.000 , 3.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,1 inv ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501277206,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/04/23,2010/04/23,YES, , ,48 wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501188538,00010, ,0003, 3.000 , 3.000 ,Not Auth - ASN,2009/09/20,2009/09/20,YES,2011/09/21, ,*) 3 SSON ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259682,00020, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES,2011/03/17, ,*) 32 castings wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259728,00010, ,0001, 21.000 , 21.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES,2010/12/13, ,*) inv ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259728,00010, ,0002, 6.000 , 6.000 ,Not Auth - ASN,2009/09/20,2009/09/20,YES,2011/09/21, ,*) wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501281393,00020, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/09/20,2009/09/20,YES,2011/10/31, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501245418,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2010/08/13,2010/08/13,YES,2011/04/29, ,SSON 134692009-008 ok wip ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501281402,00010, ,0001, 40.000 , 40.000 ,Not Auth - ASN,2009/08/10,2009/08/10,YES,2010/11/08, ,*) 40 wip ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501165376,00020, ,0003, 3.000 , 3.000 ,Not Auth - ASN,2009/10/22,2009/10/22,YES,2011/01/12, ,SSON ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501165376,00040, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2009/08/10,2009/08/10,YES,2010/06/28, ,*) QN 200516478 ; 30707 ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501255264,00010, ,0003, 2.000 , 2.000 ,<== Ship ,2009/07/15,2009/07/15,YES,2010/06/23, ,1 pour OPT ; l'autre insp. ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501281404,00010, ,0001, 12.000 , 12.000 ,Not Auth - ASN,2009/08/26,2009/08/26,YES,2010/07/06, ,*) wip ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501281404,00010, ,0002, 16.000 , 16.000 ,Not Auth - ASN,2009/09/25,2009/09/25,YES,2010/09/20, ,*) wip ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501281404,00010, ,0003, 20.000 , 20.000 ,Not Auth - ASN,2009/10/23,2009/10/23,YES,2011/01/24, ,*) wip ,Isabelle.Tardif@pwc.ca
30P1427-01 ,0022,4501269168,00010, ,0001, 46.000 , 46.000 ,Not Auth - ASN,2010/02/15,2010/02/15,YES, , ,46 castings ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0275, 6.000 , 6.000 ,Not Auth - ASN,2010/02/16,2010/02/16,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0278, 6.000 , 6.000 ,Not Auth - ASN,2010/03/19,2010/03/19,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1516-01 ,0022,4501277232,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,48 castings ,Isabelle.Tardif@pwc.ca
30P1944-01 ,0001,5500038850,00010,K,0046, 1.000 , 1.000 ,Not Auth - ASN,2010/02/16,2010/02/16,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,4501001309,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/06/04,2010/06/04,YES,2012/03/28, ,sson REJETÉ ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,3500008437,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/08/21,2009/08/21,YES,2010/01/07, ,QN 200515711; 30706 ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501235582,00020, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2010/03/28,2010/03/28,YES,2010/03/25, ,2 sous SSON 29638S1.0 ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501259592,00010, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2010/05/05,2010/05/05,YES,2010/04/30, ,4 wip 30038S1.0 ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501116261,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/02/15,2009/07/15,YES, , ,mag. 2 wip dont 1 scrap et 1 SSON ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501133613,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/06/19,2010/07/15,NO , , ,mag. 10 castings achetés ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2008/11/27,2009/07/15,YES, , , jamais livré peinture ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0004, 2.000 , 2.000 ,Auth-ASN N/A ,2008/11/27,2009/07/15,YES, , ,mg; wip ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0002, 15.000 , 15.000 ,Auth-ASN N/A ,2009/06/19,2010/02/10,NO , , ,mag wip substantiation ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0003, 20.000 , 20.000 ,Auth-ASN N/A ,2009/06/19,2010/04/11,NO , , ,mag 20 castings ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00020, ,0001, 40.000 , 40.000 ,Not Authorized,2010/07/14,2010/07/14,YES, , ,mag. 40 casting en main ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0001, 12.000 , 12.000 ,Not Auth - ASN,2009/12/02,2009/12/02,YES, , ,11 inv + 4 wip ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0008, 8.000 , 8.000 ,Not Auth - ASN,2010/01/04,2010/01/04,YES, , , ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0002, 20.000 , 20.000 ,Not Auth - ASN,2010/01/14,2010/01/14,YES, , ,planned 30746 ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0003, 20.000 , 20.000 ,Not Auth - ASN,2010/02/17,2010/02/17,YES, , ,planned 30749 ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0004, 20.000 , 20.000 ,Not Auth - ASN,2010/03/17,2010/03/17,YES, , ,planned 30748 ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0006, 20.000 , 20.000 ,Not Auth - ASN,2010/04/15,2010/04/15,YES, , ,casting ok ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0005, 20.000 , 20.000 ,Not Auth - ASN,2010/05/21,2010/05/21,YES,2010/05/21, ,casting ok ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00050, ,0007, 20.000 , 20.000 ,Not Auth - ASN,2010/06/23,2010/06/23,YES,2010/06/23, ,casting ok ,Isabelle.Tardif@pwc.ca
3105983-02 ,0001,4501287486,00010, ,0002, 14.000 , 14.000 ,Not Auth - ASN,2010/03/10,2010/03/10,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3107250-01 ,0001,4501293788,00010, ,0002, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,wip gamme split ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501290413,00010, ,0001, 10.000 , 10.000 ,<== Ship ,2009/07/14,2009/07/14,YES,2009/07/06, ,wip ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501290413,00020, ,0001, 1.000 , 1.000 ,<== Ship ,2009/07/14,2009/07/14,YES,2010/01/11, ,inv QN ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0004, 4.000 , 4.000 ,Not Auth - ASN,2009/09/18,2009/09/18,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0006, 4.000 , 4.000 ,Not Auth - ASN,2009/10/14,2009/10/14,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/10/20,2009/10/20,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0008, 2.000 , 2.000 ,Not Auth - ASN,2009/11/26,2009/11/26,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0009, 2.000 , 2.000 ,Not Auth - ASN,2010/01/05,2010/01/05,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0010, 2.000 , 2.000 ,Not Auth - ASN,2010/01/05,2010/01/05,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0011, 2.000 , 2.000 ,Not Auth - ASN,2010/01/27,2010/01/27,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0012, 4.000 , 4.000 ,Not Auth - ASN,2010/02/24,2010/02/24,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0013, 2.000 , 2.000 ,Not Auth - ASN,2010/03/24,2010/03/24,YES, , ,inv = réduire po de 1 ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00010, ,0002, 14.000 , 14.000 ,Auth-ASN N/A ,2008/10/02,2009/09/25,YES, , ,MG wip attente substantiation ,Isabelle.Tardif@pwc.ca
