Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3054047-01 ,0001,5500019675,00010,K,0099, 9.000 , 9.000 ,Not Auth - ASN,2011/11/24, ,NO , , ,11275 ,vikramsingh.punchum@accenture.com
3054545-01 ,0001,5500016416,00010,K,0417, 25.000 , 25.000 ,<== Ship ,2011/10/27,2011/11/02,YES,2011/10/25, ,11277 ,vikramsingh.punchum@accenture.com
3054545-01 ,0001,5500016416,00010,K,0418, 25.000 , 25.000 ,Not Auth - ASN,2011/11/15, ,NO , , ,11277 ,vikramsingh.punchum@accenture.com
3054545-01 ,0001,5500016416,00010,K,0419, 25.000 , 25.000 ,Not Auth - ASN,2011/12/06, ,NO , , ,11277 ,vikramsingh.punchum@accenture.com
3054546-01 ,0001,5500016467,00010,K,0480, 20.000 , 20.000 ,Not Auth - ASN,2011/12/07, ,NO , , ,stock ,vikramsingh.punchum@accenture.com
3054546-01 ,0001,5500016467,00010,K,0481, 1.000 , 1.000 ,Not Auth - ASN,2011/12/23, ,NO ,2011/12/21, , ,vikramsingh.punchum@accenture.com
3054546-01 ,0001,5500016467,00010,K,0482, 40.000 , 40.000 ,Not Auth - ASN,2011/12/23, ,NO , , , ,vikramsingh.punchum@accenture.com
3054552-01 ,0001,5500016697,00010,K,0106, 14.000 , 14.000 ,<== Ship ,2011/11/02, ,NO ,2011/10/31, ,11282 / 8 stock ,vikramsingh.punchum@accenture.com
3054552-01 ,0001,5500016697,00010,K,0107, 4.000 , 4.000 ,Not Auth - ASN,2011/12/13, ,NO , , ,11282 ,vikramsingh.punchum@accenture.com
3054552-01 ,0001,5500016697,00010,K,0108, 21.000 , 21.000 ,Not Auth - ASN,2011/12/22, ,NO , , ,11903 ,vikramsingh.punchum@accenture.com
3054553-01 ,0001,4501651185,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/11/30, ,NO ,2011/11/28, ,11285 / 6 stock ,vikramsingh.punchum@accenture.com
3054979-01 ,0001,5500022406,00010,K,0248, 40.000 , 40.000 ,Not Auth - ASN,2011/12/18, ,NO , , ,11286 ,vikramsingh.punchum@accenture.com
3055412-01 ,0001,4501602065,00010, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2012/02/15, ,NO , , ,rework 11289 ,vikramsingh.punchum@accenture.com
3055412-01 ,0001,4501629912,00010, ,0001, 50.000 , 50.000 ,Not Auth - ASN,2011/11/23,2011/11/23,YES,2011/11/18, ,11621 casting late ,vikramsingh.punchum@accenture.com
3055412-01 ,0001,4501669055,00010, ,0001, 50.000 , 50.000 ,Not Auth - ASN,2012/02/22, ,NO , , ,11904 ,vikramsingh.punchum@accenture.com
3055413-01 ,0001,5500019677,00010,K,0276, 4.000 , 4.000 ,Not Auth - ASN,2011/12/13, ,NO ,2012/01/12, ,stock ,vikramsingh.punchum@accenture.com
3055413-01 ,0001,5500019677,00010,K,0277, 4.000 , 4.000 ,Not Auth - ASN,2012/01/17, ,NO ,2012/02/09, ,11905 ,vikramsingh.punchum@accenture.com
3056928-01 ,0001,4501507249,00010, ,0003, 4.000 , 4.000 ,Not Auth - ASN,2012/06/27, ,NO ,2012/04/25, ,12369 ,vikramsingh.punchum@accenture.com
3056928-01 ,0001,4501539531,00010, ,0003, 5.000 , 5.000 ,Not Auth - ASN,2012/01/25, ,NO ,2012/01/13, ,12369 ,vikramsingh.punchum@accenture.com
3057567-01 ,0001,5500029227,00010,K,0119, 57.000 , 57.000 ,Not Auth - ASN,2011/12/09, ,NO , , ,11293 ,vikramsingh.punchum@accenture.com
3058916-01 ,0001,5500035752,00010,K,0047, 10.000 , 10.000 ,<== Ship ,2011/11/01, ,NO , , ,11298 / 2 stock ,vikramsingh.punchum@accenture.com
3058916-01 ,0001,5500035752,00010,K,0049, 10.000 , 10.000 ,Not Auth - ASN,2011/11/23, ,NO , , ,11298 ,vikramsingh.punchum@accenture.com
3058916-01 ,0001,5500035752,00010,K,0050, 10.000 , 10.000 ,Not Auth - ASN,2011/12/07, ,NO , , ,11298 ,vikramsingh.punchum@accenture.com
3059065-01 ,0001,4501670530,00010, ,0001, 70.000 , 70.000 ,Not Authorized,2012/01/27, ,NO , , ,12327 ,Michel.Barras@pwc.ca
3059135-01 ,0001,5500026861,00010,K,0066, 11.000 , 11.000 ,Not Auth - ASN,2012/01/25, ,NO , , ,11299 / 7 stock ,vikramsingh.punchum@accenture.com
3059345-01 ,0001,3500011971,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2012/05/10, ,NO , , ,Pas recu pce ,vikramsingh.punchum@accenture.com
3059345-01 ,0001,4501608337,00010, ,0004, 25.000 , 25.000 ,Not Auth - ASN,2011/11/25, ,NO ,2012/01/04, ,11300 ,vikramsingh.punchum@accenture.com
3059686-01 ,0001,4501612255,00010,K,0002, 1.000 , 1.000 ,<== Ship ,2011/11/02, ,NO ,2011/10/31, ,12050 ,vikramsingh.punchum@accenture.com
3059692-01 ,0001,4501569695,00010, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2011/11/30, ,NO ,2012/05/09, ,11301 ,vikramsingh.punchum@accenture.com
3059694-01 ,0001,5500026865,00020,K,0048, 11.000 , 11.000 ,Not Auth - ASN,2011/11/28, ,NO ,2012/03/27, ,11302 / 4 stock ,vikramsingh.punchum@accenture.com
3059780-01 ,0001,5500037245,00010, ,0307, 16.000 , 16.000 ,Not Auth - ASN,2011/11/25, ,NO ,2012/03/30, ,STOCK ,vikramsingh.punchum@accenture.com
3059859-01 ,0001,5500026864,00010,K,0200, 40.000 , 40.000 ,Not Auth - ASN,2011/12/20, ,NO , , ,11976 / 6 stock ,vikramsingh.punchum@accenture.com
3070056-01 ,0001,5500028304,00010,K,0040, 5.000 , 5.000 ,Not Auth - ASN,2011/11/30, ,NO ,2012/03/27, ,stock ,vikramsingh.punchum@accenture.com
3070124-01 ,0032,4501630954,00010, ,0001, 15.000 , 15.000 ,Not Auth - ASN,2012/01/11, ,NO , , ,stock ,vikramsingh.punchum@accenture.com
3070124-01 ,0032,4501630954,00010, ,0002, 17.000 , 17.000 ,Not Auth - ASN,2012/04/09, ,NO ,2012/04/05, ,11310 ,vikramsingh.punchum@accenture.com
3070492-01 ,0001,5500052633,00010, ,0049, 16.000 , 16.000 ,Not Auth - ASN,2011/11/24, ,NO ,2011/11/23, ,11312 ,vikramsingh.punchum@accenture.com
3070492-01 ,0001,5500052633,00010, ,0095, 12.000 , 12.000 ,Not Auth - ASN,2011/12/14, ,NO , , ,11312 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501569702,00010, ,0001, 8.000 , 8.000 ,<== Ship ,2011/11/04, ,NO ,2011/11/02, ,11313 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501569702,00010, ,0002, 13.000 , 13.000 ,Not Auth - ASN,2011/11/14, ,NO , , ,11313 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501600642,00010, ,0001, 4.000 , 4.000 ,Not Auth - ASN,2011/12/01, ,NO , , ,11313 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501600642,00010, ,0002, 9.000 , 9.000 ,Not Auth - ASN,2012/01/07, ,NO , , ,11313 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501631032,00010, ,0001, 13.000 , 13.000 ,Not Auth - ASN,2012/02/28, ,NO ,2012/02/24, ,11790 ,vikramsingh.punchum@accenture.com
3070625-01 ,0001,4501631032,00010, ,0002, 13.000 , 13.000 ,Not Auth - ASN,2012/04/11, ,NO , , ,12136 ,vikramsingh.punchum@accenture.com
3070695-01 ,0001,4501642290,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2012/02/02, ,NO , , ,11315 / 13 stock ,vikramsingh.punchum@accenture.com
3070739-01 ,0001,4501544805,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2012/02/01, ,NO , , ,11977 ,vikramsingh.punchum@accenture.com
3070739-01 ,0001,4501605619,00010, ,0002, 13.000 , 13.000 ,Not Auth - ASN,2011/11/09, ,NO , , ,11316 ,vikramsingh.punchum@accenture.com
3070739-01 ,0001,4501625264,00010, ,0001, 13.000 , 13.000 ,Not Auth - ASN,2011/11/30, ,NO , , ,11977 ,vikramsingh.punchum@accenture.com
3070739-01 ,0001,4501650749,00010, ,0001, 13.000 , 13.000 ,Not Auth - ASN,2012/02/01, ,NO , , ,11977 ,vikramsingh.punchum@accenture.com
3070739-01 ,0001,4501650749,00010, ,0002, 13.000 , 13.000 ,Not Auth - ASN,2012/04/03, ,NO , , ,12466 ,vikramsingh.punchum@accenture.com
3071055-01 ,0001,5500037002,00010,K,0093, 13.000 , 13.000 ,Not Auth - ASN,2011/11/29, ,NO , , ,11319/7 stock ,vikramsingh.punchum@accenture.com
3071417-02 ,0001,4501604006,00010, ,0002, 47.000 , 47.000 ,Not Auth - ASN,2011/11/28, ,NO , , ,11321 ,vikramsingh.punchum@accenture.com
3071417-02 ,0001,4501661108,00010, ,0001, 20.000 , 20.000 ,Not Auth - ASN,2012/01/13, ,NO , , ,11321 ,vikramsingh.punchum@accenture.com
3071417-02 ,0001,4501673495,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2012/02/06, ,NO , , , ,vikramsingh.punchum@accenture.com
3071417-02 ,0001,4501673495,00010, ,0002, 20.000 , 20.000 ,Not Auth - ASN,2012/03/13, ,NO , , , ,vikramsingh.punchum@accenture.com
3071419-01 ,0001,5500035931,00010,K,0261, 10.000 , 10.000 ,Not Auth - ASN,2011/11/23, ,NO ,2011/12/21, ,11829 ,vikramsingh.punchum@accenture.com
3071419-01 ,0001,5500035931,00010,K,0262, 10.000 , 10.000 ,Not Auth - ASN,2011/11/28, ,NO ,2011/12/21, ,11829 ,vikramsingh.punchum@accenture.com
3071419-01 ,0001,5500035931,00010,K,0263, 15.000 , 15.000 ,Not Auth - ASN,2011/12/22, ,NO , , ,11829 ,vikramsingh.punchum@accenture.com
3071419-01 ,0032,5500042891,00010,K,0133, 10.000 , 10.000 ,Not Auth - ASN,2011/11/22, ,NO , , ,11829 ,vikramsingh.punchum@accenture.com
3071419-01 ,0032,5500042891,00010,K,0134, 10.000 , 10.000 ,Not Auth - ASN,2011/12/12, ,NO ,2011/12/10, ,11829 ,vikramsingh.punchum@accenture.com
3071419-01 ,0032,5500042891,00010,K,0135, 10.000 , 10.000 ,Not Auth - ASN,2011/12/22, ,NO , , ,11829 ,vikramsingh.punchum@accenture.com
3071420-01 ,0001,4501633384,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/12/07, ,NO ,2012/05/30, ,stock ,vikramsingh.punchum@accenture.com
3071930-01 ,0001,5500037286,00010, ,0059, 9.000 , 9.000 ,Not Auth - ASN,2011/11/24, ,NO , , ,stock ,vikramsingh.punchum@accenture.com
3071930-01 ,0001,5500037286,00010, ,0060, 9.000 , 9.000 ,Not Auth - ASN,2011/12/02, ,NO , , ,stock ,vikramsingh.punchum@accenture.com
3071930-01 ,0001,5500037286,00010, ,0061, 9.000 , 9.000 ,Not Auth - ASN,2011/12/09, ,NO , , , ,vikramsingh.punchum@accenture.com
3072836-01 ,0001,4501477855,00010, ,0003, 1.000 , 1.000 ,Auth-ASN N/A ,2011/10/15,2011/10/31,YES, , ,1 sson cstg 11yw01715 ,Michel.Barras@pwc.ca
3072836-01 ,0001,4501477855,00010, ,0004, 2.000 , 2.000 ,Auth-ASN N/A ,2011/08/31,2011/12/30,YES, , ,2 sson11YW01722 ,Michel.Barras@pwc.ca
3072836-01 ,0001,4501477855,00010, ,0002, 1.000 , 1.000 ,Auth-ASN N/A ,2011/04/11,2011/12/31,YES, , ,1 retour de pwc ,Michel.Barras@pwc.ca
3072836-01 ,0001,4501477855,00010, ,0005, 1.000 , 1.000 ,Not Authorized,2012/12/30, ,NO , , ,sc* scrap ,Michel.Barras@pwc.ca
3072939-01 ,0001,5500044828,00010, ,0393, 20.000 , 20.000 ,<== Ship ,2011/11/03,2011/11/03,YES,2011/10/25, ,11643 ,vikramsingh.punchum@accenture.com
3072939-01 ,0001,5500044828,00010, ,0394, 15.000 , 15.000 ,Not Auth - ASN,2011/11/21,2011/11/21,YES, , ,11643 ,vikramsingh.punchum@accenture.com
3072939-01 ,0001,5500044828,00010, ,0395, 20.000 , 20.000 ,Not Auth - ASN,2011/12/08,2011/12/08,YES, , ,11643 ,vikramsingh.punchum@accenture.com
3072939-01 ,0001,5500044828,00010, ,0396, 20.000 , 20.000 ,Not Auth - ASN,2012/01/19, ,NO , , ,11643 ,vikramsingh.punchum@accenture.com
3072939-01 ,0017,5500052303,00010, ,0007, 45.000 , 45.000 ,Not Auth - ASN,2011/11/07,2011/11/07,YES,2011/11/23, ,11643 ,vikramsingh.punchum@accenture.com
3072939-01 ,0017,5500052303,00010, ,0008, 45.000 , 45.000 ,Not Auth - ASN,2011/11/29,2011/11/29,YES,2011/12/29, ,11643 ,vikramsingh.punchum@accenture.com
3074098-01 ,0001,4501533926,00010, ,0003, 3.000 , 3.000 ,Not Auth - ASN,2012/03/22, ,NO , , ,11331/1 stock ,vikramsingh.punchum@accenture.com
3074098-01 ,0001,4501533926,00010, ,0004, 14.000 , 14.000 ,Not Auth - ASN,2012/04/09, ,NO ,2012/03/28, ,11331 ,vikramsingh.punchum@accenture.com
3075523-01 ,0032,4501584963,00010, ,0001, 21.000 , 21.000 ,<== Ship ,2011/11/02, ,NO ,2011/10/27, ,11335 ,vikramsingh.punchum@accenture.com
3075523-01 ,0032,4501629780,00010, ,0001, 20.000 , 20.000 ,Not Auth - ASN,2011/11/19, ,NO , , ,11336 ,vikramsingh.punchum@accenture.com
3075542-01 ,0017,4501554722,00010, ,0001, 20.000 , 20.000 ,Not Auth - ASN,2012/01/30, ,NO , , ,11166 / 2 stock ,Michel.Barras@pwc.ca
3075565-01 ,0001,4501668797,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/02/10, ,NO , , ,11838 ,vikramsingh.punchum@accenture.com
3075565-01 ,0001,4501668797,00020, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/06/21, ,NO , , ,11838 ,vikramsingh.punchum@accenture.com
3075567-01 ,0001,4501639663,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2011/11/16, ,NO , , ,11839 / 2 stock ,vikramsingh.punchum@accenture.com
3075716-01 ,0001,4501551913,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/12/23, ,NO ,2011/11/25, ,11689 delai 91 jours; mettre 2 mai ,Michel.Barras@pwc.ca
3075897-01 ,0022,4501656753,00010, ,0001, 25.000 , 25.000 ,Not Auth - ASN,2012/01/12, ,NO , , ,12401 ,vikramsingh.punchum@accenture.com
3076203-01 ,0001,4501628295,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,11597 ,vikramsingh.punchum@accenture.com
3076204-01 ,0001,4501629521,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,11802 ,vikramsingh.punchum@accenture.com
3076206-01 ,0001,4501629553,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,11803 / 1 stock ,vikramsingh.punchum@accenture.com
3076206-01 ,0001,4501646972,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2012/02/13, ,NO , , ,11803 ,vikramsingh.punchum@accenture.com
3076411-01 ,0001,4501585663,00010, ,0001, 6.000 , 6.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,12090 ,Michel.Barras@pwc.ca
3076411-01 ,0001,4501585663,00020, ,0001, 6.000 , 6.000 ,Not Auth - ASN,2012/03/16, ,NO , , ,12142 ,Michel.Barras@pwc.ca
3076419-01 ,0001,4501572123,00010, ,0001, 6.000 , 6.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,11782 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501576229,00010, ,0001, 17.000 , 17.000 ,<== Ship ,2011/10/17,2011/11/02,NO ,2011/10/12, ,11810 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501576229,00020, ,0001, 21.000 , 21.000 ,Not Auth - ASN,2011/11/07,2011/11/11,YES, , ,11810 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501668947,00010, ,0001, 25.000 , 25.000 ,Not Auth - ASN,2012/01/16, ,NO ,2011/12/22, ,12138 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501668947,00020, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/01/27, ,NO , , ,12138 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501668947,00020, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2012/02/10, ,NO , , ,12139 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501668947,00030, ,0001, 25.000 , 25.000 ,Not Auth - ASN,2012/03/07, ,NO , , ,12139 ,Michel.Barras@pwc.ca
3076492-01 ,0001,4501668947,00040, ,0001, 25.000 , 25.000 ,Not Auth - ASN,2012/04/16, ,NO , , ,12140 ,Michel.Barras@pwc.ca
3076530-01 ,0102,4501582026,00020, ,0002, 1.000 , 1.000 ,Not Authorized,2011/12/15,2011/12/15,N/A,2011/05/17, ,12140 ,Michel.Barras@pwc.ca
3076544-01 ,0102,4501568380,00030, ,0001, 8.000 , 8.000 ,Not Authorized,2011/12/23,2011/12/23,N/A,2011/07/05, ,12140 ,Michel.Barras@pwc.ca
3076694-01 ,0001,4501562955,00010, ,0001, 6.000 , 6.000 ,<== Ship ,2011/10/19,2011/10/28,NO , , ,11748 ,Michel.Barras@pwc.ca
3076886-01 ,0001,4501649390,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2011/12/20, ,NO , , ,12370 ,Michel.Barras@pwc.ca
3076886-01 ,0001,4501649390,00020, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2012/01/18, ,NO ,2012/02/13, ,12370 ,Michel.Barras@pwc.ca
3076886-01 ,0001,4501649390,00030, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2012/04/19, ,NO ,2012/06/18, ,12370 ,Michel.Barras@pwc.ca
3076928-01 ,0001,4501638522,00010, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2011/12/21, ,NO , , ,12286 ,Michel.Barras@pwc.ca
30B3646-01 ,0001,4501526278,00010, ,0002, 14.000 , 14.000 ,Not Auth - ASN,2011/12/23, ,NO ,2011/11/24, ,11170 ,Michel.Barras@pwc.ca
30B3845-01 ,0022,4501630977,00010, ,0001, 40.000 , 40.000 ,Not Auth - ASN,2012/01/19, ,NO ,2012/03/09, ,10641 ,vikramsingh.punchum@accenture.com
30B4704-01 ,0001,4501542996,00010,K,0002, 24.000 , 24.000 ,Not Auth - ASN,2012/12/03, ,NO ,2013/01/28, ,Pas cédulé ,vikramsingh.punchum@accenture.com
30B4804-01 ,0001,4501668309,00010, ,0001, 45.000 , 45.000 ,Not Authorized,2011/11/25, ,NO , , ,12344 ,Michel.Barras@pwc.ca
30C1570-01 ,0022,4501631462,00010, ,0002, 19.000 , 19.000 ,Not Auth - ASN,2012/01/07, ,NO ,2012/04/09, ,12181 ,vikramsingh.punchum@accenture.com
30C1611-01 ,0001,4501670535,00010, ,0001, 35.000 , 35.000 ,Not Authorized,2012/01/27, ,NO , , ,12310 ,Michel.Barras@pwc.ca
30C1710-01 ,0022,5500045025,00010,K,0011, 3.000 , 3.000 ,Not Auth - ASN,2012/01/10, ,NO , , ,11863 ,vikramsingh.punchum@accenture.com
30C1919-01 ,0022,5500042113,00010,K,0037, 30.000 , 30.000 ,Not Auth - ASN,2011/11/24, ,NO , , ,11799 ,vikramsingh.punchum@accenture.com
30C3956-01 ,0022,4501656766,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2012/01/26, ,NO , , ,11696 ,vikramsingh.punchum@accenture.com
30C4163-01 ,0001,4501576905,00010, ,0001, 14.000 , 14.000 ,Auth-ASN N/A ,2011/08/31,2011/12/30,YES, , ,11811 hold ppap ,Michel.Barras@pwc.ca
30C4337-01 ,0022,4501661098,00010, ,0001, 45.000 , 45.000 ,Not Auth - ASN,2012/03/26, ,NO , , ,11644 ,vikramsingh.punchum@accenture.com
30C4987-01 ,0001,4501655686,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/11/21, ,NO , , ,12396 ,Michel.Barras@pwc.ca
30C4987-01 ,0001,4501655686,00020, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/04/08, ,NO , , ,12397 ,Michel.Barras@pwc.ca
30C4987-01 ,0001,4501486166,00030, ,0001, 5.000 , 5.000 ,Not Authorized,2011/12/23, ,NO , , ,sc* scrap ,Michel.Barras@pwc.ca
30C4987-01 ,0001,4501486166,00040, ,0001, 15.000 , 15.000 ,Auth-ASN N/A ,2011/05/27,2011/12/31,YES, , ,15 pces retour pwc ,Michel.Barras@pwc.ca
30C6119-01 ,0022,4501668143,00010, ,0001, 10.000 , 10.000 ,Not Authorized,2012/01/13, ,NO ,2011/10/27, ,12441 ,Michel.Barras@pwc.ca
30C6119-01 ,0022,4501675309,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/02/09, ,NO , , , ,Michel.Barras@pwc.ca
30C6156-01 ,0022,4501666874,00010, ,0001, 20.000 , 20.000 ,Not Authorized,2012/02/08, ,NO ,2011/10/27, ,12399 ,Michel.Barras@pwc.ca
30C6156-01 ,0102,4501662514,00010, ,0001, 20.000 , 20.000 ,Not Authorized,2011/11/20,2011/11/20,N/A,2011/10/26, ,12399 ,Michel.Barras@pwc.ca
30C6218-01 ,0001,4501631288,00010, ,0001, 5.000 , 5.000 ,<== Ship ,2011/11/04,2011/11/10,YES,2011/11/07, ,12262 ,Michel.Barras@pwc.ca
30C6218-01 ,0001,4501631288,00010, ,0002, 5.000 , 5.000 ,Not Auth - ASN,2011/12/16, ,NO , , ,12262 ,Michel.Barras@pwc.ca
30C6257-01 ,0001,4501614059,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2011/11/18,2011/11/22,YES,2011/10/24, ,12173 ,Michel.Barras@pwc.ca
30C6257-01 ,0102,4501537281,00060, ,0001, 2.000 , 2.000 ,Not Authorized,2011/12/31,2011/12/31,N/A,2011/05/25, ,12173 ,Michel.Barras@pwc.ca
30C6257-01 ,0102,4501598027,00010, ,0002, 1.000 , 1.000 ,Not Authorized,2011/12/23,2011/12/23,N/A,2011/05/25, ,12173 ,Michel.Barras@pwc.ca
30J1672-01 ,0001,5500053574,00010, ,0002, 28.000 , 28.000 ,Not Auth - ASN,2012/01/06, ,NO , , ,12150 / 12155 ,vikramsingh.punchum@accenture.com
30J2785-01 ,0001,5500052664,00020, ,0005, 10.000 , 10.000 ,Not Auth - ASN,2011/11/14, ,NO , , ,12216 ,vikramsingh.punchum@accenture.com
30J2785-01 ,0001,5500052664,00020, ,0006, 10.000 , 10.000 ,Not Auth - ASN,2011/12/19, ,NO , , ,12216 ,vikramsingh.punchum@accenture.com
30J2785-01 ,0001,5500052664,00020, ,0007, 10.000 , 10.000 ,Not Auth - ASN,2012/01/25, ,NO , , ,12216 ,vikramsingh.punchum@accenture.com
30J2785-01 ,0001,5500052664,00020, ,0008, 10.000 , 10.000 ,Not Auth - ASN,2012/02/23, ,NO , , , ,vikramsingh.punchum@accenture.com
30J3520-01 ,0001,4501664629,00010, ,0001, 50.000 , 50.000 ,Not Auth - ASN,2012/02/22, ,NO , , ,11699 / 33 stock ,vikramsingh.punchum@accenture.com
30J3556CL01 ,0001,4501666712,00010, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2012/04/24, ,NO ,2012/04/17, ,12450 ,Michel.Barras@pwc.ca
30J3556CL02 ,0001,4501648437,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2011/11/16, ,NO , , ,stock ,Michel.Barras@pwc.ca
30J3556CL02 ,0001,4501648437,00010, ,0004, 10.000 , 10.000 ,Not Auth - ASN,2011/11/24,2011/12/01,YES,2011/11/24, ,12358 / 3 STOCK ,Michel.Barras@pwc.ca
30J3556CL02 ,0001,4501648437,00010, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2011/12/06, ,NO , , ,12358 ,Michel.Barras@pwc.ca
30J3556CL02 ,0001,4501648437,00010, ,0003, 12.000 , 12.000 ,Not Auth - ASN,2012/01/25, ,NO ,2012/01/24, ,12358 ,Michel.Barras@pwc.ca
30J3556CL03 ,0001,4501610913,00030, ,0005, 13.000 , 13.000 ,Not Auth - ASN,2011/11/18, ,NO , , ,11250 ,Michel.Barras@pwc.ca
30J3556CL03 ,0001,4501648437,00020, ,0001, 20.000 , 20.000 ,Not Auth - ASN,2011/11/24, ,NO , , ,12250 ,Michel.Barras@pwc.ca
30J3556CL03 ,0001,4501666712,00020, ,0001, 15.000 , 15.000 ,Not Auth - ASN,2012/01/25, ,NO , , ,12359 ,Michel.Barras@pwc.ca
30J3556CL03 ,0001,4501666712,00020, ,0002, 10.000 , 10.000 ,Not Auth - ASN,2012/03/27, ,NO , , ,12359 ,Michel.Barras@pwc.ca
30J3556CL03 ,0001,4501666712,00020, ,0003, 10.000 , 10.000 ,Not Auth - ASN,2012/04/25, ,NO , , ,12359 ,Michel.Barras@pwc.ca
30J3556CL04 ,0001,4501610913,00040, ,0002, 19.000 , 19.000 ,<== Ship ,2011/10/26,2011/11/03,YES,2011/10/04, ,LV* ,Michel.Barras@pwc.ca
30J3556CL04 ,0001,4501648437,00030, ,0001, 5.000 , 5.000 ,Not Auth - ASN,2012/03/28, ,NO , , ,stock ,Michel.Barras@pwc.ca
30J3556CL04 ,0001,4501666712,00030, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/01/25, ,NO , , ,12360 ,Michel.Barras@pwc.ca
30J3556CL05 ,0001,4501610913,00050, ,0002, 10.000 , 10.000 ,Not Auth - ASN,2011/11/24, ,NO , , ,12252 ,Michel.Barras@pwc.ca
30J3556CL05 ,0001,4501648437,00040, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/01/25, ,NO , , ,12252 / 12361 ,Michel.Barras@pwc.ca
30J3556CL05 ,0001,4501666712,00040, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2012/03/27, ,NO , , ,12361 ,Michel.Barras@pwc.ca
30L0882-01 ,0001,4501631414,00010, ,0001, 20.000 , 20.000 ,Not Auth - ASN,2012/02/09, ,NO , , ,11982 / 14 STOCK ,vikramsingh.punchum@accenture.com
30L1707-01 ,0001,4501631009,00010, ,0001, 15.000 , 15.000 ,<== Ship ,2011/11/03, ,NO , , ,11525 ,vikramsingh.punchum@accenture.com
30L1707-01 ,0001,4501631009,00010, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2012/01/23, ,NO ,2011/11/11, ,11525 ,vikramsingh.punchum@accenture.com
30L1707-01 ,0001,4501654669,00010, ,0001, 30.000 , 30.000 ,Not Auth - ASN,2012/03/06, ,NO ,2014/05/12, ,Pas cédulé ,vikramsingh.punchum@accenture.com
30L1724-01 ,0001,4501578926,00010,K,0001, 20.000 , 20.000 ,<== Ship ,2011/10/28,2011/11/02,NO , , ,11534 ,Michel.Barras@pwc.ca
30L1724-01 ,0001,4501636490,00010,K,0001, 20.000 , 20.000 ,Not Auth - ASN,2012/03/02, ,NO , , ,11535 ,vikramsingh.punchum@accenture.com
30L1997-01 ,0102,4501637552,00010, ,0001, 7.000 , 7.000 ,Auth-ASN N/A ,2011/10/31,2011/10/31,N/A,2011/09/07, ,11535 ,Michel.Barras@pwc.ca
30L2123-01 ,0001,4501612409,00010, ,0002, 25.000 , 25.000 ,Not Auth - ASN,2012/02/23, ,NO ,2012/02/09, ,12179 ,Michel.Barras@pwc.ca
