Material Number,Plant,Doc Number,Item,Consign,Sched Line,Sched Quantity,Outstand Qty,Msg/ASN/Ship,Stat. Date,Delv. Date,Confirmed,Resch. Date,Ship To,Confirmation Comment,Buyer Email
3072019-01 ,0001,4501164908,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/09/28,2009/09/28,YES, , ,48 inv ,Isabelle.Tardif@pwc.ca
3072614-01 ,0102,4501275293,00010, ,0001, 15.000 , 3.000 ,Auth-ASN N/A ,2009/03/12,2009/04/01,N/A,2008/11/28, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00010, ,0002, 15.000 , 15.000 ,Auth-ASN N/A ,2009/05/13,2009/06/12,N/A,2009/02/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00020, ,0001, 30.000 , 30.000 ,Not Authorized,2009/06/13,2009/06/13,N/A,2009/02/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00030, ,0001, 30.000 , 30.000 ,Not Authorized,2009/07/13,2009/07/13,N/A,2009/03/04, ,48 inv ,Christine.Meunier@pwc.ca
3072614-01 ,0102,4501275293,00040, ,0001, 30.000 , 30.000 ,Not Authorized,2009/08/13,2009/08/13,N/A,2009/04/07, ,48 inv ,Christine.Meunier@pwc.ca
3072615-01 ,0102,4501202188,00020, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2008/12/15,2009/06/05,N/A,2008/10/29, ,48 inv ,Christine.Meunier@pwc.ca
3072615-01 ,0102,4501202188,00030, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2008/12/15,2009/06/05,N/A,2008/11/28, ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00030, ,0001, 1.000 , 1.000 ,Not Authorized,2009/06/26,2009/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00040, ,0001, 1.000 , 1.000 ,Not Authorized,2010/11/26,2010/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501195467,00070, ,0001, 1.000 , 1.000 ,Not Authorized,2010/11/26,2010/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501296654,00010, ,0001, 1.000 , 1.000 ,Not Authorized,2009/07/03,2009/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073844-01 ,0102,4501296654,00020, ,0001, 1.000 , 1.000 ,Not Authorized,2009/07/21,2009/11/26,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501294822,00010, ,0001, 1.000 , 1.000 ,Not Authorized,2009/07/03,2009/07/03,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501294822,00020, ,0001, 1.000 , 1.000 ,Not Authorized,2009/07/22,2009/07/22,N/A, , ,48 inv ,Christine.Meunier@pwc.ca
3073855-01 ,0102,4501299718,00010, ,0001, 1.000 , 1.000 ,Not Authorized,2009/06/16,2009/07/22,N/A,2009/04/01, ,48 inv ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501289436,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/06/15,2009/06/15,YES,2009/06/11, ,wip ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501289436,00010, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES, , ,wip ,Christine.Meunier@pwc.ca
3074718-01 ,0001,4501289436,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/08/05,2009/08/05,YES, , ,wip ,Christine.Meunier@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0018, 2.000 , 2.000 ,Not Auth - ASN,2009/09/09,2009/09/09,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0019, 6.000 , 6.000 ,Not Auth - ASN,2009/09/10,2009/09/10,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0020, 4.000 , 4.000 ,Not Auth - ASN,2009/10/06,2009/10/06,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C4721-01 ,0022,5500042049,00010,K,0021, 4.000 , 4.000 ,Not Auth - ASN,2009/10/13,2009/10/13,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30C5136-01 ,0022,4501239853,00010, ,0002, 6.000 , 6.000 ,Not Auth - ASN,2010/01/08,2010/01/08,YES,2010/01/08, ,inv ,Isabelle.Tardif@pwc.ca
30C5136-01 ,0022,4501239853,00010, ,0003, 10.000 , 10.000 ,Not Auth - ASN,2010/03/17,2010/03/17,YES,2010/03/17, ,inv ,Isabelle.Tardif@pwc.ca
30C5410-01 ,0102,4501195565,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/02/28,2009/05/29,N/A,2008/09/25, ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0008, 7.000 , 7.000 ,Not Auth - ASN,2010/08/06,2010/08/06,YES,2010/07/16, ,7 SUR FEUILLE DE REBUT; MATL PWC ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501038520,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/09/08,2010/09/08,YES,2010/08/17, ,1 sur feuille de rebut; multus ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0011, 5.000 , 5.000 ,Not Auth - ASN,2009/09/09,2009/09/09,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0013, 2.000 , 2.000 ,Not Auth - ASN,2009/10/08,2009/10/08,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0014, 5.000 , 5.000 ,Not Auth - ASN,2009/10/14,2009/10/14,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0020, 3.000 , 3.000 ,Not Auth - ASN,2009/11/27,2009/11/27,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0015, 5.000 , 5.000 ,Not Auth - ASN,2009/12/14,2009/12/14,YES, , ,inv ,Christine.Meunier@pwc.ca
30C5417-01 ,0001,4501121810,00010, ,0016, 40.000 , 40.000 ,Not Auth - ASN,2010/01/15,2010/01/15,YES, , ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00040, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/04/22,2009/07/24,N/A,2009/04/22, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00050, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/05/12,2009/07/24,N/A,2009/05/13, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3380-01 ,0102,4501249117,00060, ,0001, 11.000 , 11.000 ,Not Authorized,2009/06/03,2009/07/24,N/A,2009/06/03, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/03/25,2009/07/24,N/A,2009/03/25, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00040, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/04/22,2009/07/24,N/A,2009/04/22, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00050, ,0001, 20.000 , 20.000 ,Auth-ASN N/A ,2009/05/12,2009/07/24,N/A,2009/05/13, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30J3384-01 ,0102,4501249121,00060, ,0001, 11.000 , 11.000 ,Not Authorized,2009/06/03,2009/07/24,N/A,2009/06/03, ,manque 21 ; wip 60 ,Christine.Meunier@pwc.ca
30L0923-01 ,0001,4501228592,00010, ,0001, 2.000 , 2.000 ,Not Authorized,2010/02/04,2010/02/04,YES,2010/02/04, ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES,2009/12/04, ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/02/26,2010/02/26,YES,2010/02/26, ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2010/03/09,2010/03/09,YES,2010/03/09, ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,wip ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0923-01 ,0001,4501228592,00020, ,0014, 9.000 , 9.000 ,Not Auth - ASN,2010/05/25,2010/05/25,YES,2010/05/25, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/02/04,2010/02/04,YES,2010/02/04, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0015, 1.000 , 1.000 ,Not Auth - ASN,2010/02/04,2010/02/04,YES,2010/02/04, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0007, 2.000 , 2.000 ,Not Auth - ASN,2010/03/09,2010/03/09,YES,2010/03/09, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0009, 4.000 , 4.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,wip ,Isabelle.Tardif@pwc.ca
30L0925-01 ,0001,4501228626,00020, ,0013, 11.000 , 11.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0005, 3.000 , 3.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES,2009/12/04, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2010/02/04,2010/02/04,YES,2010/02/04, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/02/26,2010/02/26,YES,2010/02/26, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0006, 1.000 , 1.000 ,Not Auth - ASN,2010/03/09,2010/03/09,YES,2010/03/09, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0012, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0013, 1.000 , 1.000 ,Not Auth - ASN,2010/05/25,2010/05/25,YES,2010/05/25, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L0938-01 ,0001,4501228625,00020, ,0014, 10.000 , 10.000 ,Not Auth - ASN,2010/05/25,2010/05/25,YES,2010/05/25, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/02/04,2010/02/04,YES,2010/02/04, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES,2009/12/04, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2010/02/26,2010/02/26,YES,2010/02/26, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0007, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0008, 1.000 , 1.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0009, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0010, 1.000 , 1.000 ,Not Auth - ASN,2010/04/29,2010/04/29,YES,2010/04/29, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0011, 1.000 , 1.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,inv ,Isabelle.Tardif@pwc.ca
30L1011-01 ,0001,4501228612,00020, ,0012, 12.000 , 12.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Isabelle.Tardif@pwc.ca
30L1073-01 ,0001,4501228596,00010, ,0001, 2.000 , 2.000 ,Not Auth - ASN,2010/02/04,2010/02/04,YES,2010/02/04, ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES,2009/12/04, ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0006, 2.000 , 2.000 ,Not Auth - ASN,2010/02/26,2010/02/26,YES,2010/02/26, ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0008, 4.000 , 4.000 ,Not Auth - ASN,2010/04/05,2010/04/05,YES,2010/04/05, ,inv ,Christine.Meunier@pwc.ca
30L1073-01 ,0001,4501228596,00020, ,0013, 14.000 , 14.000 ,Not Auth - ASN,2010/05/10,2010/05/10,YES,2010/05/10, ,wip S1.0 ,Christine.Meunier@pwc.ca
30P1003-01 ,0001,4501001351,00010, ,0003, 1.000 , 1.000 ,Not Auth - ASN,2009/12/17,2009/12/17,YES, , ,SSON 134692008-018 ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501239988,00010, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2009/06/05,2009/06/05,YES,2010/04/30, ,wip + 4 rebuts ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501259682,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/07/03,2009/07/03,YES,2010/06/21, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1003-01 ,0001,4501281393,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/08/07,2009/08/07,YES,2010/11/22, ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1013-01 ,0022,4501269146,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/03/02,2010/03/02,YES, , ,48 wip ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501235573,00010, ,0001, 3.000 , 3.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,1 inv + SSON + 1 expédié ,Isabelle.Tardif@pwc.ca
30P1015-01 ,0022,4501277206,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/04/23,2010/04/23,YES, , ,48 wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501188538,00010, ,0003, 3.000 , 3.000 ,Not Auth - ASN,2009/12/31,2009/12/31,YES, , ,3 SSON ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501239992,00010, ,0002, 14.000 , 14.000 ,Not Auth - ASN,2009/06/05,2009/06/05,YES,2010/12/03, ,14 castings wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259682,00020, ,0001, 31.000 , 31.000 ,Not Auth - ASN,2009/07/03,2009/07/03,YES,2011/01/05, ,*) 32 wip dont 4 rebuts ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501259728,00010, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/07/23,2009/07/23,YES,2011/08/05, ,32 castings wip ,Isabelle.Tardif@pwc.ca
30P1336-01 ,0001,4501281393,00020, ,0001, 32.000 , 32.000 ,Not Auth - ASN,2009/08/07,2009/08/07,YES, , ,*) 32 castings ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501245418,00010, ,0002, 1.000 , 1.000 ,Not Auth - ASN,2010/08/13,2010/08/13,YES,2011/06/08, ,SSON 134692009-008 ,Isabelle.Tardif@pwc.ca
30P1353-01 ,0001,4501281402,00010, ,0001, 40.000 , 40.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2010/12/06, ,*) 40 wip ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501165376,00020, ,0003, 3.000 , 3.000 ,Not Auth - ASN,2009/10/22,2009/10/22,YES,2011/05/05, ,SSON ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501255264,00010, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2009/07/15,2009/07/15,YES,2011/05/05, ,1 pour OPT ; l'autre insp. ,Isabelle.Tardif@pwc.ca
30P1361-01 ,0001,4501281404,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2009/07/01,2009/07/01,YES,2010/07/23, ,*) 48 castings ,Isabelle.Tardif@pwc.ca
30P1427-01 ,0022,4501269168,00010, ,0001, 46.000 , 46.000 ,Not Auth - ASN,2010/03/02,2010/03/02,YES, , ,46 castings ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0275, 6.000 , 6.000 ,Not Auth - ASN,2009/12/04,2009/12/04,YES, , ,inv ,Isabelle.Tardif@pwc.ca
30P1460-01 ,0001,5500035341,00010,K,0278, 6.000 , 6.000 ,Not Auth - ASN,2010/01/22,2010/01/22,YES,2010/01/22, ,inv ,Isabelle.Tardif@pwc.ca
30P1516-01 ,0022,4501277232,00010, ,0001, 48.000 , 48.000 ,Not Auth - ASN,2010/04/19,2010/04/19,YES, , ,48 castings ,Isabelle.Tardif@pwc.ca
30P1944-01 ,0001,5500038850,00010,K,0046, 1.000 , 1.000 ,Not Auth - ASN,2010/01/22,2010/01/22,YES,2010/01/22, ,inv ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,4501001309,00010, ,0004, 1.000 , 1.000 ,Not Auth - ASN,2010/06/04,2010/06/04,YES,2012/03/28, ,sson REJETÉ ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0001,3500008437,00010, ,0001, 1.000 , 1.000 ,Not Auth - ASN,2009/07/02,2009/07/02,YES, , ,rwk ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501235582,00020, ,0002, 4.000 , 4.000 ,Not Auth - ASN,2010/03/28,2010/03/28,YES,2010/03/23, ,2 sous SSON ,Isabelle.Tardif@pwc.ca
30P2364-01 ,0022,4501259592,00010, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2010/05/05,2010/05/05,YES,2010/04/29, ,wip ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501116261,00010, ,0001, 2.000 , 2.000 ,Auth-ASN N/A ,2009/02/15,2009/05/28,YES, , ,mag. 2 wip dont 1 scrap et 1 SSON ,Isabelle.Tardif@pwc.ca
3101207-03 ,0001,4501133613,00010, ,0001, 10.000 , 10.000 ,Auth-ASN N/A ,2009/01/15,2009/09/25,YES, , ,mag. 0 casting en main ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0001, 4.000 , 4.000 ,Auth-ASN N/A ,2008/11/27,2009/07/16,NO , , ,mag. SSON ;chez TNM ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0002, 15.000 , 15.000 ,Auth-ASN N/A ,2009/04/10,2009/09/25,YES, , ,mag wip substantiation ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00010, ,0003, 20.000 , 20.000 ,Not Authorized,2009/11/20,2009/11/20,YES, , ,mag 20 castings ,Isabelle.Tardif@pwc.ca
3102135-03 ,0001,4501115867,00020, ,0001, 40.000 , 40.000 ,Not Authorized,2010/07/14,2010/07/14,YES, , ,mag. 40 casting en main ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00010, ,0002, 15.000 , 15.000 ,Auth-ASN N/A ,2008/12/05,2009/09/25,YES, , ,mag attente de substantiation ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00010, ,0003, 40.000 , 40.000 ,Auth-ASN N/A ,2008/12/05,2009/09/25,YES, , ,mag 40 castings ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2009/02/15,2009/09/25,YES, , ,mag. 85 casting en main ,Isabelle.Tardif@pwc.ca
3105735-01 ,0001,4501116216,00040, ,0001, 1.000 , 1.000 ,Not Authorized,2009/12/31,2009/12/31,YES, , ,retour pourquoi ? ,Isabelle.Tardif@pwc.ca
3105774-01 ,0001,4501196494,00010, ,0002, 3.000 , 3.000 ,Auth-ASN N/A ,2009/02/01,2009/06/05,YES, , ,Mg ; 3 wip ,Isabelle.Tardif@pwc.ca
3105983-02 ,0001,4501287486,00010, ,0001, 15.000 , 15.000 ,Not Auth - ASN,2009/06/23,2009/06/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3105983-02 ,0001,4501287486,00010, ,0002, 15.000 , 15.000 ,Not Auth - ASN,2009/09/16,2009/09/16,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3107250-01 ,0001,4501293788,00010, ,0001, 11.000 , 11.000 ,Not Auth - ASN,2009/07/14,2009/07/14,YES, , ,castings livrés ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501219159,00010, ,0001, 7.000 , 7.000 ,Not Auth - ASN,2009/05/29,2009/05/29,YES,2009/05/28, ,7 castings ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501219159,00010, ,0002, 3.000 , 3.000 ,Not Auth - ASN,2009/07/05,2009/07/05,YES, , ,3 castings ,Isabelle.Tardif@pwc.ca
3107909-01 ,0001,4501290413,00010, ,0001, 10.000 , 10.000 ,Not Auth - ASN,2009/07/21,2009/07/24,YES, , ,0 casting ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0004, 2.000 , 2.000 ,181442181 ,2009/05/27,2009/05/27,YES, , ,LV* ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00010, ,0005, 6.000 , 6.000 ,Not Auth - ASN,2009/06/23,2009/06/23,YES, , ,inv ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0001, 4.000 , 4.000 ,Not Auth - ASN,2009/07/14,2009/07/14,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0003, 2.000 , 2.000 ,Not Auth - ASN,2009/08/13,2009/08/13,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0002, 2.000 , 2.000 ,Not Auth - ASN,2009/08/20,2009/08/20,YES, , ,wip ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0004, 2.000 , 2.000 ,Not Auth - ASN,2009/09/18,2009/09/18,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0005, 2.000 , 2.000 ,Not Auth - ASN,2009/09/21,2009/09/21,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0006, 2.000 , 2.000 ,Not Auth - ASN,2009/10/16,2009/10/16,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0007, 2.000 , 2.000 ,Not Auth - ASN,2009/10/16,2009/10/16,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0008, 2.000 , 2.000 ,Not Auth - ASN,2009/10/16,2009/10/16,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0009, 2.000 , 2.000 ,Not Auth - ASN,2009/11/26,2009/11/26,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0010, 2.000 , 2.000 ,Not Auth - ASN,2010/01/05,2010/01/05,YES,2010/01/05, , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0011, 2.000 , 2.000 ,Not Auth - ASN,2010/01/05,2010/01/05,YES, , , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0012, 4.000 , 4.000 ,Not Auth - ASN,2010/01/20,2010/01/20,YES,2010/01/20, , ,Isabelle.Tardif@pwc.ca
3110870-01 ,0001,4501286493,00020, ,0013, 2.000 , 2.000 ,Not Auth - ASN,2010/02/24,2010/02/24,YES, , , ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00010, ,0003, 10.000 , 10.000 ,Auth-ASN N/A ,2008/10/02,2009/06/26,YES, , ,mag 10 castings ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00010, ,0002, 16.000 , 16.000 ,Auth-ASN N/A ,2008/10/02,2009/09/25,YES, , ,MG wip attente substantiation ,Isabelle.Tardif@pwc.ca
3111913-01 ,0001,4501115223,00020, ,0001, 85.000 , 85.000 ,Auth-ASN N/A ,2008/11/15,2009/09/25,YES, , ,mag. 85 castings en main ,Isabelle.Tardif@pwc.ca
3113636-01 ,0001,4501286408,00020, ,0002, 2.000 , 2.000 ,<== Ship ,2009/05/27,2009/05/27,YES, , ,LV* ,Isabelle.Tardif@pwc.ca
